"TOA5","CR3000-EXT","CR3000","9996","CR3000.Std.32.02","CPU:20230316_ESOLMET_CR3000.CR3","33176","_10_Min"
"TIMESTAMP","RECORD","CRBattVolt_Avg","GLOBHORZ_Avg","DNI_Avg","DIFFHORZ_Avg","GLOBTT_Avg","Indice_UV_Avg","Indice_UV_1_Avg","Indice_UV_2_Avg","AT_Avg","AT_Max","AT_Min","AT_Std","RH_Avg","RH_Max","RH_Min","RH_Std","WS_Avg","WS_Max","WS_Min","WS_Std","WD","BP_Avg","PPT_Tot"
"TS","RN","VDC","W/m^2","W/m^2","W/m^2","W/m^2","W/m2","I-UV","MED/hr","DegC","DegC","DegC","DegC","PCT","PCT","PCT","PCT","m/s","m/s","m/s","m/s","Deg","mbar","mm"
"","","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Max","Min","Std","Avg","Max","Min","Std","Avg","Max","Min","Std","Smp","Avg","Tot"
"2023-04-19 05:30:00",4848,12.43,-2.104119,-0.1597453,-2.956289,-4.401201,-0.014,-0.556,-0.239,20.76,21.17,20.54,0.187,30.38,30.86,29.41,0.368,2.014,2.45,1.45,0.189,18.57,941.5281,0
"2023-04-19 05:40:00",4849,12.43,-2.247085,-0.129876,-2.979311,-4.134267,-0.014,-0.551,-0.236,20.46,20.56,20.32,0.056,31,31.39,30.72,0.156,1.694,2.45,0.95,0.275,328.7,941.6774,0
"2023-04-19 05:50:00",4850,12.42,-2.149068,-0.16803,-2.931989,-4.028695,-0.015,-0.602,-0.258,20.1,20.35,19.85,0.144,31.93,32.63,31.2,0.337,1.904,2.45,1.45,0.229,331.8,941.8171,0
"2023-04-19 06:00:00",4851,12.42,-2.106191,-0.1108003,-2.866745,-3.944641,-0.017,-0.692,-0.297,19.78,19.87,19.68,0.055,32.72,33.19,32.31,0.221,1.939,2.45,0.95,0.294,340.8,941.9071,0
"2023-04-19 06:10:00",4852,12.42,-1.161383,0.1300719,-1.362402,-2.435455,-0.017,-0.66,-0.283,20,20.18,19.84,0.101,31.97,32.46,31.49,0.253,1.969,2.7,0.95,0.342,2.064,941.9925,0
"2023-04-19 06:20:00",4853,12.41,0.9971414,0.1632164,0.665371,-0.1479312,-0.018,-0.703,-0.301,20.28,20.5,20.15,0.112,31.26,32.11,30.73,0.318,1.846,2.45,0.95,0.275,342.8,942.1249,0
"2023-04-19 06:30:00",4854,12.41,8.658812,1.959578,8.18083,8.449121,-0.017,-0.664,-0.285,20.54,20.62,20.46,0.042,30.82,31.08,30.57,0.103,1.034,1.95,0,0.548,330.8,942.2311,0
"2023-04-19 06:40:00",4855,12.44,26.87569,39.05885,18.54247,21.20701,-0.016,-0.659,-0.283,20.76,20.98,20.58,0.109,30.64,30.96,30.3,0.16,0.035,0.95,0,0.149,331.6,942.3897,0
"2023-04-19 06:50:00",4856,12.51,44.68689,86.35649,28.11984,35.81414,-0.019,-0.772,-0.331,21.32,21.58,20.97,0.194,30.18,30.48,29.85,0.132,0.006,0.7,0,0.059,337,942.5252,0
"2023-04-19 07:00:00",4857,12.69,73.75742,171.3837,38.55331,58.67676,-0.015,-0.585,-0.251,22.1,22.61,21.58,0.305,29.11,30.06,27.9,0.656,0,0,0,0,336.9,942.7131,0
"2023-04-19 07:10:00",4858,12.91,105.6846,241.8964,48.44346,85.62193,-0.015,-0.602,-0.258,23.39,24.12,22.58,0.468,27.06,27.9,26.35,0.468,0,0,0,0,336.9,942.9092,0
"2023-04-19 07:20:00",4859,13.07,140.088,310.1657,56.21405,115.8839,-0.013,-0.528,-0.227,24.82,25.42,24.12,0.408,25.83,26.88,24.63,0.559,0,0,0,0,338,943.0538,0
"2023-04-19 07:30:00",4860,13.17,176.5966,364.8506,64.08692,148.0184,-0.008,-0.315,-0.135,25.75,26.23,25.4,0.188,23.95,24.85,23.21,0.419,0,0,0,0,57.3,943.1964,0
"2023-04-19 07:40:00",4861,13.25,218.7826,422.1103,72.47878,187.0024,-0.008,-0.33,-0.141,26.88,27.54,26.18,0.408,22.53,23.39,21.73,0.509,0,0,0,0,175.3,943.382,0
"2023-04-19 07:50:00",4862,13.33,261.9348,472.1331,80.12489,228.3424,0.001,0.021,0.009,26.84,27.56,26.24,0.469,22.86,23.7,21.73,0.661,0,0,0,0,319.5,943.4732,0
"2023-04-19 08:00:00",4863,13.39,305.9565,518.204,87.41399,272.9401,-0.002,-0.094,-0.04,26.53,26.78,26.25,0.168,23.88,25.33,22.58,0.732,0.601,1.7,0,0.602,354.2,943.5748,0
"2023-04-19 08:10:00",4864,13.39,343.8213,550.921,94.94409,314.7343,0.006,0.253,0.108,26.68,27.03,26.26,0.238,24.74,25.24,24.25,0.218,0.513,1.45,0,0.473,287.8,943.6848,0
"2023-04-19 08:20:00",4865,13.37,328.1316,574.7562,104.6937,356.9795,0.013,0.523,0.224,27.24,28.26,26.83,0.362,25.27,25.91,24.19,0.485,0.299,1.45,0,0.437,270.7,943.7542,0
"2023-04-19 08:30:00",4866,13.36,425.8805,584.5542,111.6398,391.041,0.018,0.707,0.303,29.8,30.72,28.26,0.743,22.42,24.2,21.21,0.942,0.018,1.2,0,0.12,161.3,943.7999,0
"2023-04-19 08:40:00",4867,13.37,454.6066,573.4727,117.9976,419.2419,0.023,0.938,0.402,30.11,30.73,29.55,0.373,22.77,24.11,21.36,0.822,1.265,2.2,0,0.5,175.7,943.9141,0
"2023-04-19 08:50:00",4868,13.37,488.2061,585.5657,121.0852,453.3531,0.031,1.236,0.53,29.33,29.7,28.93,0.229,24.72,26.32,23.8,0.657,0.932,2.45,0,0.675,178.9,944.0247,0
"2023-04-19 09:00:00",4869,13.34,529.7216,613.5478,121.3927,493.5251,0.038,1.527,0.655,28.9,29.19,28.67,0.166,25.83,26.31,25.1,0.287,1.231,2.7,0,0.672,167.9,944.0467,0
"2023-04-19 09:10:00",4870,13.34,569.1731,641.0055,119.2491,534.4567,0.04,1.589,0.681,28.37,28.76,28.04,0.214,26.8,28.12,25.52,0.838,1.593,3.45,0,0.875,190.8,944.1488,0
"2023-04-19 09:20:00",4871,13.34,625.77,690.7166,124.888,590.5191,0.063,2.534,1.087,28.29,28.59,27.89,0.21,27.42,28.56,26.38,0.62,1.691,3.2,0,0.836,120.4,944.1844,0
"2023-04-19 09:30:00",4872,13.34,667.1543,719.4343,125.4007,632.5274,0.061,2.454,1.052,28.33,28.95,28,0.28,27.93,28.19,27.43,0.171,0.888,3.2,0,0.819,303.5,944.2476,0
"2023-04-19 09:40:00",4873,13.34,690.9891,716.3895,127.9363,657.1591,0.077,3.091,1.325,28.99,29.25,28.56,0.192,27.39,28.2,26.81,0.328,1.624,3.2,0,0.837,85.7,944.2347,0
"2023-04-19 09:50:00",4874,13.32,730.6138,733.1694,132.1492,697.0552,0.071,2.831,1.214,28.9,29.26,28.59,0.178,27.75,28.39,27.04,0.292,1.607,3.2,0,0.718,170.2,944.2857,0
"2023-04-19 10:00:00",4875,13.3,769.4673,758.8795,130.5026,735.9439,0.094,3.75,1.608,28.85,29.13,28.53,0.145,27.84,28.92,27.29,0.432,1.357,3.2,0,0.887,118.1,944.3254,0
"2023-04-19 10:10:00",4876,13.3,805.2868,774.6822,130.859,771.9802,0.103,4.106,1.761,28.75,29.3,28.2,0.346,27.71,28.56,26.6,0.612,1.422,3.2,0,0.755,138.3,944.3025,0
"2023-04-19 10:20:00",4877,13.31,834.1328,782.7473,132.9839,799.5778,0.113,4.505,1.932,29.45,29.81,28.94,0.235,26.52,27.29,25.45,0.486,1.434,3.2,0,0.833,39.95,944.2808,0
"2023-04-19 10:30:00",4878,13.31,862.3815,789.4239,134.5164,826.072,0.124,4.978,2.135,30.07,30.44,29.44,0.324,25.25,26.14,24.32,0.449,1.89,4.45,0,1.336,169.9,944.2283,0
"2023-04-19 10:40:00",4879,13.31,887.3405,798.1559,135.2314,850.3828,0.121,4.858,2.083,30.69,31.33,29.83,0.494,23.61,25.14,22.42,0.706,0.879,2.7,0,0.786,60.88,944.195,0
"2023-04-19 10:50:00",4880,13.29,910.2208,798.5859,137.4629,872.9761,0.141,5.641,2.419,30.48,30.8,30.22,0.139,22.22,23.65,20.4,0.89,1.903,3.95,0,0.959,146.3,944.1948,0
"2023-04-19 11:00:00",4881,13.27,937.7784,807.5837,140.5981,898.5193,0.149,5.958,2.555,31.14,31.54,30.64,0.264,22.32,23.44,21.61,0.291,1.42,3.2,0,0.772,260.3,944.1589,0
"2023-04-19 11:10:00",4882,13.28,958.6626,809.6484,141.8461,919.3739,0.151,6.05,2.594,30.37,31.05,29.96,0.365,23.6,24.51,22.42,0.636,2.266,4.95,0.95,0.858,317.8,944.0201,0
"2023-04-19 11:20:00",4883,13.28,979.4738,822.1311,141.1125,941.3192,0.166,6.63,2.843,30.24,30.9,30,0.198,23.02,24.64,22.51,0.453,1.633,3.7,0,0.781,51.65,943.93,0
"2023-04-19 11:30:00",4884,13.28,997.2448,830.6364,139.8111,956.4138,0.17,6.784,2.909,31.75,32.45,30.9,0.456,20.78,22.77,19.83,0.67,1.743,4.95,0,1.296,221.1,943.8441,0
"2023-04-19 11:40:00",4885,13.28,1012.74,833.5115,139.2607,970.0298,0.18,7.199,3.087,31.4,31.96,31.1,0.22,21.1,21.88,19.95,0.422,2.382,4.7,0,0.916,117.4,943.7163,0
"2023-04-19 11:50:00",4886,13.28,1032.515,849.329,136.5622,991.675,0.186,7.441,3.191,31.58,31.82,31.23,0.174,19.26,21.05,17.81,1.003,1.996,3.7,0,0.917,183.2,943.527,0
"2023-04-19 12:00:00",4887,13.26,1043.688,853.0214,136.2243,1003.052,0.206,8.23,3.529,31.62,31.87,31.32,0.14,16.96,18.41,15.14,1.116,2.431,4.2,0.45,0.777,113.6,943.325,0
"2023-04-19 12:10:00",4888,13.2,1049.489,851.7653,135.8646,1009.687,0.201,8.06,3.455,31.31,31.97,30.94,0.33,17.23,19.64,15.7,1.096,2.199,4.45,0,1.057,33.32,943.1727,0
"2023-04-19 12:20:00",4889,13.14,1061.036,862.1805,135.1468,1019.291,0.198,7.928,3.4,32.37,32.72,31.88,0.235,17.32,18.5,16.02,0.82,1.373,2.95,0,0.708,184,942.9529,0
"2023-04-19 12:30:00",4890,13.1,1056.971,858.6057,133.8388,1013.726,0.178,7.128,3.057,33.68,34.06,32.62,0.4,16.09,17.88,15.6,0.578,0.878,2.95,0,0.66,115.8,942.7241,0
"2023-04-19 12:40:00",4891,13.11,1063.867,865.2029,132.1026,1019.652,0.202,8.07,3.461,34.23,34.95,33.88,0.298,15.28,16,14.42,0.492,1.75,5.7,0,1.406,286,942.4812,0
"2023-04-19 12:50:00",4892,13.1,1053.335,852.726,133.6799,1009.682,0.198,7.907,3.391,34.6,34.95,34.35,0.15,14.87,15.3,14.28,0.247,1.667,3.7,0,1.044,93.7,942.2365,0
"2023-04-19 13:00:00",4893,13.1,1053.758,850.8309,137.7476,1012.651,0.193,7.735,3.317,34.37,34.76,33.44,0.382,14.76,15.3,14.02,0.371,2.003,5.2,0,1.183,188.3,941.9679,0
"2023-04-19 13:10:00",4894,13.1,1048.011,846.8152,141.0736,1007.467,0.193,7.711,3.307,34.15,34.52,33.49,0.274,14.4,15.04,13.96,0.212,1.624,3.7,0,0.921,123.8,941.7166,0
"2023-04-19 13:20:00",4895,13.2,1033.509,830.98,146.6472,994.5714,0.179,7.141,3.062,33.71,33.98,33.22,0.231,14.47,14.9,13.98,0.212,2.285,4.7,0,0.952,138.2,941.4281,0
"2023-04-19 13:30:00",4896,13.22,1014.375,814.7009,149.6621,975.5982,0.172,6.863,2.943,34.4,34.83,33.99,0.244,13.93,14.83,12.99,0.375,2.329,4.45,0,0.905,139.4,941.2271,0
"2023-04-19 13:40:00",4897,13.22,1024.609,839.1389,147.6743,988.2899,0.183,7.336,3.146,34.28,34.83,33.96,0.245,13.03,13.99,12.55,0.329,2.692,5.95,0,1.689,222.7,940.9299,0
"2023-04-19 13:50:00",4898,13.21,1008.511,831.8317,148.3781,972.0955,0.171,6.853,2.939,34.28,34.75,34.06,0.127,13.25,13.84,12.5,0.351,3.967,6.7,1.45,1.143,165.3,940.6334,0
"2023-04-19 14:00:00",4899,13.16,976.3617,810.6652,148.7835,941.6188,0.165,6.609,2.834,34.55,34.98,34.31,0.195,13.2,13.74,12.56,0.244,3.667,6.45,0.95,1.359,152.1,940.3527,0
"2023-04-19 14:10:00",4900,13.11,959.6552,798.9518,154.9746,924.3937,0.149,5.978,2.564,34.71,34.93,34.46,0.155,12.98,13.27,12.66,0.131,4.496,7.7,1.95,1.138,188.2,940.1607,0
"2023-04-19 14:20:00",4901,13.07,926.9903,773.9917,161.0946,892.8658,0.155,6.219,2.667,34.75,34.95,34.57,0.089,12.99,13.37,12.51,0.174,3.736,7.45,1.45,1.219,242.8,939.9172,0
"2023-04-19 14:30:00",4902,13.03,897.1139,752.2935,166.1923,864.04,0.13,5.214,2.236,34.89,35.34,34.52,0.273,13.18,13.7,12.76,0.238,2.994,6.7,0,1.585,218.2,939.6855,0
"2023-04-19 14:40:00",4903,13.07,876.6727,738.8351,171.4478,845.7725,0.115,4.61,1.977,34.21,34.9,33.92,0.279,13.73,14.04,13.42,0.148,4.857,7.2,1.95,1.269,224.9,939.4608,0
"2023-04-19 14:50:00",4904,13.07,847.399,721.4182,175.8962,817.4359,0.121,4.858,2.083,34.38,34.73,33.88,0.291,13.51,14.02,13.11,0.171,4.085,6.7,1.45,1.156,225,939.266,0
"2023-04-19 15:00:00",4905,13.07,818.7916,711.5058,176.8212,788.8574,0.113,4.537,1.946,34.83,35.64,34.35,0.409,13.33,13.72,12.98,0.167,3.276,6.95,0.95,1.301,217.6,939.0371,0
"2023-04-19 15:10:00",4906,13.05,784.5338,691.4519,180.7416,751.1857,0.091,3.648,1.564,35.67,35.86,35.44,0.135,13.18,13.88,12.83,0.288,2.689,5.7,0.45,1.101,230.8,938.842,0
"2023-04-19 15:20:00",4907,13.06,773.0784,681.9054,191.046,734.9244,0.088,3.523,1.511,35.26,35.9,34.62,0.398,13.89,14.46,13.06,0.375,4.27,7.95,1.2,1.426,167.1,938.5619,0
"2023-04-19 15:30:00",4908,13.04,701.4202,583.8107,202.1624,664.2272,0.074,2.968,1.273,35.66,36.01,35.33,0.185,13.62,13.93,13.16,0.179,3.339,6.7,0.7,1.249,165.7,938.3555,0
"2023-04-19 15:40:00",4909,13.03,639.6006,511.3658,200.1017,610.7783,0.062,2.462,1.056,35.14,35.52,34.52,0.272,13.55,13.97,13.24,0.136,4.561,7.7,0.95,1.474,326.5,938.2886,0
"2023-04-19 15:50:00",4910,12.96,393.1753,211.0155,190.2193,368.8768,0.046,1.856,0.796,34.69,35.12,34.39,0.245,13.87,14.34,13.39,0.246,3.364,8.2,0,1.686,153.5,938.1264,0
"2023-04-19 16:00:00",4911,13,611.6001,560.3173,195.2432,577.9769,0.054,2.169,0.93,35.08,35.59,34.46,0.321,13.46,13.95,12.98,0.256,3.803,6.45,0,1.411,202.5,938.0472,0
"2023-04-19 16:10:00",4912,12.98,586.1736,556.6015,191.8851,551.4597,0.045,1.79,0.767,35.59,35.93,35.21,0.177,13.02,13.33,12.72,0.142,4.25,7.2,1.45,1.152,183.2,937.9387,0
"2023-04-19 16:20:00",4913,12.97,539.5887,525.5548,185.0811,503.8449,0.039,1.574,0.675,35.77,36.3,35.25,0.284,12.9,13.39,12.52,0.226,2.414,5.2,0,1.525,164.2,937.9326,0
"2023-04-19 16:30:00",4914,13.01,554.5775,554.4954,206.606,516.9941,0.031,1.224,0.525,35.96,36.24,35.65,0.164,12.8,13.49,12.3,0.314,3.302,7.2,0.7,1.393,173,937.8815,0
"2023-04-19 16:40:00",4915,13.01,483.7433,501.2574,178.8287,459.0149,0.021,0.858,0.368,35.86,36.3,35.64,0.158,12.57,12.84,12.3,0.121,3.105,5.7,0,1.145,140,937.801,0
"2023-04-19 16:50:00",4916,12.89,200.0435,74.6282,128.4409,187.3246,0.008,0.317,0.136,35.55,36.33,34.57,0.581,12.66,13.06,12.08,0.244,3.776,7.45,1.7,0.955,180.4,937.7587,0
"2023-04-19 17:00:00",4917,12.85,139.4186,3.141252,116.6031,124.0095,0.005,0.19,0.082,34.35,34.6,34.18,0.124,13.03,13.39,12.72,0.15,3.205,6.7,0.95,1.22,160.2,937.7416,0
"2023-04-19 17:10:00",4918,12.84,128.0829,10.49108,103.9956,115.2356,0.004,0.173,0.074,34.17,34.33,34.07,0.071,12.98,13.36,12.71,0.157,2.271,5.45,0,1.308,165.3,937.7458,0
"2023-04-19 17:20:00",4919,12.82,108.8202,0.2885508,92.66675,97.53305,0,0.008,0.003,33.97,34.32,33.75,0.171,13.12,13.5,12.8,0.122,3.3,6.2,0,1.211,166,937.7642,0
"2023-04-19 17:30:00",4920,12.82,117.4405,0.5568867,97.82681,103.3876,-0.005,-0.186,-0.08,33.74,33.89,33.62,0.083,13.08,13.32,12.85,0.093,2.538,4.2,0.45,0.783,125.6,937.8772,0
"2023-04-19 17:40:00",4921,12.82,134.8438,2.383392,112.0562,120.8608,-0.003,-0.114,-0.049,33.84,33.91,33.77,0.032,13.59,13.98,13.1,0.233,2.25,4.95,0,0.97,140.4,937.9799,0
"2023-04-19 17:50:00",4922,12.83,208.4426,264.947,118.1313,185.8499,-0.004,-0.151,-0.065,34.35,34.96,33.77,0.432,12.99,13.85,12.18,0.465,2.554,4.7,0.45,0.751,189.5,938.0377,0
"2023-04-19 18:00:00",4923,12.81,180.0983,253.3174,108.197,159.7913,-0.008,-0.304,-0.13,34.99,35.1,34.87,0.053,12.65,13.12,11.9,0.26,2.146,3.7,0,0.819,129,938.1647,0
"2023-04-19 18:10:00",4924,12.79,140.3999,192.2861,93.46208,125.2301,-0.007,-0.298,-0.128,34.9,35.01,34.84,0.039,12.13,12.72,11.57,0.294,2.241,3.95,0,0.798,144.6,938.339,0
"2023-04-19 18:20:00",4925,12.77,94.09242,49.47175,74.20092,84.64126,-0.009,-0.358,-0.154,34.39,34.9,33.88,0.282,12.32,12.72,11.91,0.172,2.599,4.95,0.95,0.883,159.7,938.4791,0
"2023-04-19 18:30:00",4926,12.75,54.6228,26.84494,43.87303,48.92028,-0.013,-0.539,-0.231,33.56,33.88,33.22,0.187,12.57,12.78,12.24,0.101,3.121,6.2,1.45,0.84,89.1,938.5536,0
"2023-04-19 18:40:00",4927,12.74,25.94089,0.3756306,20.27777,22.28238,-0.013,-0.507,-0.217,33.05,33.24,32.9,0.089,12.56,12.72,12.32,0.096,2.444,5.95,0,1.181,96.9,938.6426,0
"2023-04-19 18:50:00",4928,12.74,8.691383,0.005008112,5.791318,5.992142,-0.009,-0.369,-0.158,32.85,32.94,32.76,0.046,12.83,12.93,12.65,0.069,0.593,1.7,0,0.542,258,938.7681,0
"2023-04-19 19:00:00",4929,12.73,0.02632931,0.2417526,-1.021447,-1.499163,-0.013,-0.501,-0.215,32.73,32.8,32.51,0.061,13.17,13.51,12.79,0.178,2.275,3.95,0.7,0.897,306.8,938.9193,0
"2023-04-19 19:10:00",4930,12.73,-1.751354,0.1261734,-2.313748,-3.614268,-0.015,-0.602,-0.258,32.4,32.57,32.11,0.14,14.28,15.62,13.28,0.876,2.982,5.7,0,0.947,177.1,939.2824,0
"2023-04-19 19:20:00",4931,12.72,-1.550695,-0.3411577,-2.661649,-3.81045,-0.012,-0.495,-0.212,31.82,32.11,31.25,0.244,15.92,16.66,15.59,0.257,3.835,7.7,0.7,1.798,339.2,939.5538,0
"2023-04-19 19:30:00",4932,12.71,-0.8068557,0.4118572,-2.250298,-3.594923,-0.013,-0.508,-0.218,30.9,31.25,30.57,0.17,17.58,18.13,16.67,0.372,5.445,10.2,1.45,1.872,333.4,939.7845,0
"2023-04-19 19:40:00",4933,12.71,-0.9661661,-0.2095905,-2.093436,-3.493041,-0.011,-0.452,-0.194,30.36,30.58,30.25,0.096,18.36,18.58,18.03,0.144,4.872,10.2,1.45,1.949,354.4,939.8661,0
"2023-04-19 19:50:00",4934,12.7,-1.823821,0.1036407,-2.208997,-3.404534,-0.013,-0.508,-0.218,30.29,30.39,30.23,0.043,18.35,18.63,17.97,0.202,3.637,7.7,1.2,1.294,3.669,939.8272,0
"2023-04-19 20:00:00",4935,12.7,-1.924274,0.2159507,-1.856561,-3.14231,-0.015,-0.611,-0.262,30.46,30.53,30.37,0.037,17.97,18.1,17.34,0.096,4.095,7.2,1.2,1.266,337.2,939.7193,0
"2023-04-19 20:10:00",4936,12.69,-1.862968,0.04893117,-2.224684,-3.384451,-0.013,-0.529,-0.227,30.59,30.65,30.5,0.038,17.16,17.82,16.6,0.305,1.334,4.95,0,1.064,0.164,939.6414,0
"2023-04-19 20:20:00",4937,12.69,-2.123865,0.00539417,-2.770465,-3.196849,-0.011,-0.425,-0.182,30.61,30.67,30.52,0.03,17.6,18.46,17,0.42,0.867,2.2,0,0.695,152.3,939.5849,0
"2023-04-19 20:30:00",4938,12.68,-2.033973,0.1390902,-2.547643,-3.148611,-0.011,-0.449,-0.192,30.3,30.55,30.16,0.118,18.76,19.06,18.14,0.243,1.783,2.95,0.45,0.63,258.7,939.7776,0
"2023-04-19 20:40:00",4939,12.68,-2.079118,0.1234862,-2.551517,-3.195319,-0.017,-0.662,-0.284,30.23,30.31,30.15,0.036,18.63,18.99,18.25,0.183,0.74,2.2,0,0.625,68.05,940.2224,0
"2023-04-19 20:50:00",4940,12.67,-2.203081,0.1223308,-2.672892,-3.380908,-0.013,-0.523,-0.224,30.21,30.27,30.1,0.039,18.55,19,18.07,0.258,0.85,1.7,0,0.557,198.7,940.5208,0
"2023-04-19 21:00:00",4941,12.67,-2.303157,0.04835476,-2.979119,-3.314814,-0.015,-0.6,-0.257,30.03,30.12,29.82,0.082,19.17,19.62,18.57,0.276,0.765,2.7,0,0.82,350,940.8299,0
"2023-04-19 21:10:00",4942,12.66,-2.229807,-0.03024575,-3.20162,-3.77283,-0.016,-0.652,-0.28,29.71,29.85,29.54,0.079,19.88,20.55,19.62,0.237,0.389,1.95,0,0.585,311.4,941.0198,0
"2023-04-19 21:20:00",4943,12.66,-2.391742,-0.1047063,-3.544403,-4.010275,-0.014,-0.556,-0.238,29.28,29.56,29.03,0.146,21.06,21.62,20.48,0.38,0.691,1.95,0,0.601,14.04,941.1494,0
"2023-04-19 21:30:00",4944,12.65,-2.406785,-0.02581456,-3.096774,-3.630517,-0.016,-0.624,-0.267,28.91,29.04,28.83,0.058,21.96,22.32,21.54,0.216,1.453,2.7,0,0.685,61.83,941.2709,0
"2023-04-19 21:40:00",4945,12.65,-2.577585,-0.8707716,-3.480043,-4.306184,-0.013,-0.523,-0.224,28.8,28.91,28.67,0.067,22.19,22.32,22.01,0.074,0.64,1.45,0,0.543,349.7,941.4789,0
"2023-04-19 21:50:00",4946,12.64,-2.918629,-0.4180525,-3.864927,-5.066585,-0.009,-0.354,-0.152,28.53,28.7,28.41,0.08,22.56,23,22.28,0.156,0.724,1.45,0,0.422,341,941.5723,0
"2023-04-19 22:00:00",4947,12.64,-3.137211,-0.2440903,-3.973296,-4.868587,-0.015,-0.612,-0.263,28.23,28.42,28.01,0.119,22.65,22.91,22.42,0.113,1.103,1.95,0.7,0.299,333.2,941.6208,0
"2023-04-19 22:10:00",4948,12.63,-2.976787,-0.2598896,-3.925481,-5.105155,-0.012,-0.481,-0.206,27.89,28.04,27.79,0.07,23.02,23.52,22.56,0.232,0.809,2.2,0,0.781,0.152,941.749,0
"2023-04-19 22:20:00",4949,12.63,-3.333431,-0.2699085,-4.846105,-5.022562,-0.014,-0.566,-0.243,27.64,27.81,27.53,0.08,23.56,24,23.19,0.234,0.038,1.2,0,0.174,61.59,941.9557,0
"2023-04-19 22:30:00",4950,12.62,-3.450482,-0.02600879,-4.276644,-4.709404,-0.015,-0.601,-0.258,27.44,27.59,27.32,0.08,24.17,24.59,23.43,0.377,0.837,1.7,0,0.488,35.64,942.1425,0
"2023-04-19 22:40:00",4951,12.62,-3.208436,-0.04623851,-3.8206,-4.612516,-0.014,-0.572,-0.245,27.3,27.37,27.22,0.042,24.79,25.01,24.55,0.129,0.803,1.95,0,0.587,59.97,942.2501,0
"2023-04-19 22:50:00",4952,12.61,-3.158787,-0.1986327,-3.937405,-4.853016,-0.017,-0.684,-0.293,27.12,27.24,26.98,0.078,25.15,25.47,24.81,0.191,0.385,1.7,0,0.519,302.6,942.4359,0
"2023-04-19 23:00:00",4953,12.61,-3.137933,-0.0963314,-3.694879,-4.711901,-0.014,-0.578,-0.248,26.93,27.03,26.8,0.05,25.23,25.8,24.74,0.254,0.886,2.45,0,0.684,8.81,942.663,0
"2023-04-19 23:10:00",4954,12.6,-3.159416,-0.166462,-4.173015,-4.880622,-0.017,-0.673,-0.289,26.66,26.82,26.56,0.055,25.54,25.91,25.14,0.214,0.202,1.2,0,0.357,32.58,942.8922,0
"2023-04-19 23:20:00",4955,12.6,-3.233711,-0.02408304,-3.578822,-4.328011,-0.015,-0.585,-0.251,26.43,26.59,26.17,0.103,25.77,26.53,25.45,0.226,1.398,2.45,0,0.765,332.5,943.0846,0
"2023-04-19 23:30:00",4956,12.6,-2.794884,-0.1379486,-3.290727,-4.578814,-0.015,-0.584,-0.25,25.97,26.17,25.86,0.081,26.76,27.25,26.29,0.271,1.567,2.45,0,0.595,354.5,943.1869,0
"2023-04-19 23:40:00",4957,12.59,-3.28379,0.05741452,-3.15196,-4.288004,-0.011,-0.445,-0.191,26.04,26.26,25.87,0.116,26.19,27.37,25.31,0.599,1.716,2.2,0.95,0.271,352.2,943.2352,0
"2023-04-19 23:50:00",4958,12.59,-2.930344,-0.0001926076,-3.303066,-4.537747,-0.015,-0.599,-0.257,26.27,26.33,26.21,0.025,25.63,26.16,25.13,0.214,0.913,2.2,0,0.53,14.01,943.3311,0
"2023-04-20 00:00:00",4959,12.59,-2.921319,-0.2082734,-4.102366,-4.621207,-0.016,-0.655,-0.281,26.07,26.3,25.79,0.139,26.46,27.14,25.58,0.436,0.167,1.45,0,0.382,135,943.4054,0
"2023-04-20 00:10:00",4960,12.58,-2.897811,-0.1851533,-4.065433,-4.054175,-0.011,-0.444,-0.191,25.73,25.83,25.64,0.044,27.18,27.86,26.69,0.245,0.024,0.95,0,0.137,156.8,943.4926,0
"2023-04-20 00:20:00",4961,12.58,-2.782529,-0.01078947,-3.18719,-3.223632,-0.015,-0.605,-0.259,25.74,25.88,25.57,0.095,27.14,28.07,26.74,0.26,0.158,1.2,0,0.32,42.77,943.4868,0
"2023-04-20 00:30:00",4962,12.58,-2.812465,-0.1618441,-3.56612,-4.178087,-0.016,-0.639,-0.274,25.45,25.79,24.84,0.249,28.2,29.61,27.26,0.634,0.419,1.95,0,0.605,337.3,943.4851,0
"2023-04-20 00:40:00",4963,12.57,-2.933626,0.04970954,-2.78758,-3.851352,-0.018,-0.726,-0.311,24.74,24.85,24.6,0.065,27.98,28.49,27.62,0.219,2.128,2.7,1.7,0.226,328.2,943.4066,0
"2023-04-20 00:50:00",4964,12.57,-2.66049,0.02485481,-2.615373,-4.077744,-0.019,-0.751,-0.322,24.85,25,24.71,0.066,27.91,28.04,27.75,0.073,2.158,2.7,1.7,0.187,330.7,943.2936,0
"2023-04-20 01:00:00",4965,12.56,-2.359713,-0.08304259,-2.840553,-4.333223,-0.016,-0.651,-0.279,24.57,24.75,24.42,0.106,28.48,28.9,27.81,0.303,2.141,2.7,1.7,0.202,326.6,943.1733,0
"2023-04-20 01:10:00",4966,12.56,-2.347112,-0.09479579,-2.831409,-4.341221,-0.013,-0.526,-0.226,24.49,24.68,24.17,0.138,29.37,30.17,28.82,0.392,2.396,2.95,1.2,0.326,338.7,943.154,0
